video_id|title|channel|url|first_seen_date|upload_date|related_content|keywords|query|description|duration_seconds|video_type
yKfD-msNCYQ|#009 #걸어서 하늘까지 #드라마 #결말포함 #몰아보기 #최민수 #허준호 #김혜선 #좋아요|신묘한 김선생 TV|https://www.youtube.com/watch?v=yKfD-msNCYQ|2026-07-31|2026-07-30|009 #걸어서 하늘까지 #드라마 #|드라마,결말,몰아보기,009,걸어서,하늘까지,결말포함,최민수,허준호,김혜선,좋아요,신묘한,김선생,TV,shorts,한드|드라마 몰아보기|걸어서 하늘까지 #shorts #최민수 #허준호 #김혜선 #한드 #1분영상 #좋아요 #명작 #드라마 @tv_dr.strangekim 한국드라마 1분 명작 ...|60.0|쇼츠/숏폼 후보
kioNoVlDFVY|연못 귀신 잡으려고 스스로 밧줄 묶고 귀신의 세계로 뛰어든 남자 1|팝콘도둑|https://www.youtube.com/watch?v=kioNoVlDFVY|2026-07-31|2026-07-30||드라마,리뷰,몰아보기,연못,귀신,잡으려고,스스로,밧줄,묶고,귀신의,세계로,뛰어든,남자,팝콘도둑,동궁,왕의|드라마 몰아보기|동궁 왕의 명으로 연못 귀신을 잡게 된 구천이 조력자 생강에게 원귀의 성질을 설명한 뒤, 귀의세계로 들어가기 위한 이야기 #shorts ...|51.0|쇼츠/숏폼 후보
8vvOJojtRHA|최진실은 어떤 여자? #최진실 #최수종 #질투 #옛날드라마 #드라마|그때그거|https://www.youtube.com/watch?v=8vvOJojtRHA|2026-07-31|2026-07-30||드라마,영화,리뷰,결말,명장면,몰아보기,최진실은,어떤,여자,최진실,최수종,질투,옛날드라마,그때그거,8090,시절로|드라마 몰아보기|8090 그 시절로 우리의 시간을 되감습니다. 레전드 드라마, 잊혀진 명장면, 그리고 다시 꺼내보는 추억 이야기. 지금 그때 그거 같이 ...|60.0|쇼츠/숏폼 후보
b6PpXzJ9GZk|잔인한 박상원 #모래시계 #최민수 #옛날드라마 #드라마 #이정재|빽투더|https://www.youtube.com/watch?v=b6PpXzJ9GZk|2026-07-31|2026-07-30||드라마,영화,리뷰,결말,명장면,몰아보기,잔인한,박상원,모래시계,최민수,옛날드라마,이정재,빽투더,8090,시절로,우리의|드라마 몰아보기|8090 그 시절로 우리의 시간을 되감습니다. 레전드 드라마, 잊혀진 명장면, 그리고 다시 꺼내보는 추억 이야기. 지금 빽투더와 함께 ...|58.0|쇼츠/숏폼 후보
amtc10DKX_4|넷플릭스 드라마 레이디두아 #넷플릭스 #신혜선 #쇼츠 #레이디두아 #명품|씬의발견|https://www.youtube.com/watch?v=amtc10DKX_4|2026-07-31|2026-07-31||드라마,넷플릭스,쇼츠,유튜브,랭킹,명장면,원작,레이디두아,신혜선,명품,씬의발견,짧지만,강렬한,1분의,순간으로,좋은|드라마 명장면 쇼츠|짧지만 강렬한 1분의 순간으로 좋은 작품들을 쉽고 재미있게 소개합니다 :) 좋은 장면은 짧게, 감동은 오래 남도록✨ ⛔️원작자님 ...|66.0|쇼츠/숏폼 후보
tFgZjE7ZKpg|킬러 삼촌한테 덤볐다가 참교육 당한 조카 ㄷㄷ #shorts #드라마|딱한장면|https://www.youtube.com/watch?v=tFgZjE7ZKpg|2026-07-31|2026-07-30||드라마,쇼츠,명장면,킬러,삼촌한테,덤볐다가,참교육,당한,조카,shorts,딱한장면,전직,용병,삼촌,얼굴을,치면|드라마 명장면 쇼츠|전직 용병 삼촌 얼굴을 한 대 치면 독립시켜 주겠다는 말에 눈이 돌아간 조카 지안! 하지만 삼촌에 이어 다른 킬러들까지 상대해 보지만 ...|41.0|쇼츠/숏폼 후보
KJfo3jbrl90|장그래의 자기소개 고졸검정고시와 컴활 2급|아이스한국|https://www.youtube.com/watch?v=KJfo3jbrl90|2026-07-31|2026-07-30|장그래의 자기소개 고졸검정고시와 컴활 2급|드라마,쇼츠,명장면,장그래의,자기소개,고졸검정고시와,컴활,2급,아이스한국,미생,임시완,이성민,직장인,오피스드라마,드라마명장면,명대사|드라마 명장면 쇼츠|장그래의 자기소개 고졸검정고시와 컴활 2급 #미생 #임시완 #이성민 #직장인 #오피스드라마 #드라마명장면 #명대사 #한국드라마 ...|56.0|쇼츠/숏폼 후보
P77T_9xtu84|[미스터션샤인] 피투성이가 된 채 적을 비웃는 구동매의 서늘한 경고 (충격 반전) #shorts|에피소드ZIP|https://www.youtube.com/watch?v=P77T_9xtu84|2026-07-31|2026-07-30|미스터션샤인|드라마,쇼츠,반전,명장면,미스터션샤인,피투성이가,적을,비웃는,구동매의,서늘한,경고,충격,shorts,에피소드ZIP,모진,고문|드라마 명장면 쇼츠|모진 고문 속에서도 소중한 사람들을 지키기 위해 적을 향해 서늘한 경고를 날리는 구동매의 명장면입니다. #미스터션샤인 #구동매 ...|46.0|쇼츠/숏폼 후보
noatZ0FXkpE|소금광 봉인단지 궁녀들의 원한|꼬부기Pick|https://www.youtube.com/watch?v=noatZ0FXkpE|2026-07-31|2026-07-30|소금광 봉인단지 궁녀들의 원한|드라마,넷플릭스,쇼츠,명장면,소금광,봉인단지,궁녀들의,원한,꼬부기Pick,속에,갇힌,슬픈,동궁,남주혁,노윤서,조승우|드라마 명장면 쇼츠|"봉인단지 속에 갇힌 궁녀들의 슬픈 원한... 넷플릭스 드라마 ""동궁"" #동궁 #남주혁 #노윤서 #조승우 #드라마추천 #드라마명장면 ..."|57.0|쇼츠/숏폼 후보
cR0pTCdLeo8|김숙 집에 벌집이 생겼지만 오히려 좋아? ㅋㅋㅋ #shorts #예능|스낵예능|https://www.youtube.com/watch?v=cR0pTCdLeo8|2026-07-31|2026-07-31||예능,쇼츠,먹방,김숙,집에,벌집이,생겼지만,오히려,좋아,shorts,스낵예능,생긴,거대,벌집,님의,반응은|예능 쇼츠|집에 생긴 거대 벌집, 김숙 님의 반응은? 뜻밖의 꿀득템! 바닐라 아이스크림과 함께 먹는 자연산 토종 벌집 먹방을 지금 바로 확인해 ...|34.0|쇼츠/숏폼 후보
SCEhoPg0_ZM|76세? GD동갑? 예측불허 이선민의 정체 #이선민 #shorts|픽픽바라|https://www.youtube.com/watch?v=SCEhoPg0_ZM|2026-07-31|2026-07-31||예능,쇼츠,반전,76세,GD동갑,예측불허,이선민의,정체,이선민,shorts,픽픽바라,길거리에서,옷을,벗고,46년생,76세라고|예능 쇼츠|길거리에서 옷을 벗고, 46년생 76세라고 주장하는 이선민! 알고 보니 지드래곤과 동갑인 88년생이었다?! 예측불허 이선민의 반전매력 ...|38.0|쇼츠/숏폼 후보
u73z-MixWVo|연예인 닮아서 피곤하다는 일본 트젠 #shorts #쇼츠 #일본예능 #일본방송 #J예능 #트랜스젠더 #닮은꼴 #연예인 #토크 #유머 #폭소 #꿀잼 #현실반응 #레전드|스타필름|https://www.youtube.com/watch?v=u73z-MixWVo|2026-07-31|2026-07-31||예능,쇼츠,연예인,닮아서,피곤하다는,일본,트젠,shorts,일본예능,일본방송,J예능,트랜스젠더,닮은꼴,토크,유머,폭소|예능 쇼츠|유명 톱스타 연예인과 꼭 닮은 비주얼 때문에 일상생활이 피곤하다고 주장하는 일본 트랜스젠더의 당당하고 입담 터지는 토크쇼!|23.0|쇼츠/숏폼 후보
CmZgzz3g104|강형욱에게 가스라이팅 당하는 이창섭 ㅋㅋㅋ #shorts #예능|도파민창작소|https://www.youtube.com/watch?v=CmZgzz3g104|2026-07-31|2026-07-31||예능,쇼츠,강형욱에게,가스라이팅,당하는,이창섭,shorts,도파민창작소,33살은,뻘짓,나이,대신,강아지를,키우면,규칙적인,생활과|예능 쇼츠|"""33살은 뻘짓 할 나이!"" 뻘짓 대신 강아지를 키우면 규칙적인 생활과 건강까지 챙길 수 있다?! 강형욱 훈련사님의 뼈 때리는 '멍라이팅' ..."|24.0|쇼츠/숏폼 후보
1WykwOo2p9w|황정민 사생활 의혹에 예능 방송까지 &#39;흔들&#39;#황정민 #천만배우 #틈만나면 #연예이슈 #쇼츠|퍼플핫이슈|https://www.youtube.com/watch?v=1WykwOo2p9w|2026-07-31|2026-07-30||예능,쇼츠,배우,황정민,사생활,의혹에,방송까지,39,흔들,천만배우,틈만나면,연예이슈,퍼플핫이슈|예능 쇼츠||37.0|쇼츠/숏폼 후보
JCNcm4xMo5Y|범인 절대 못 찾는 레전드 양동이 몰카 #shorts #쇼츠 #일본예능 #일본방송 #J예능 #도키리 #몰래카메라 #양동이 #범인찾기 #멘붕 #현실반응 #유머 #폭소 #꿀잼|스타필름|https://www.youtube.com/watch?v=JCNcm4xMo5Y|2026-07-31|2026-07-30||예능,쇼츠,범인,절대,찾는,레전드,양동이,몰카,shorts,일본예능,일본방송,J예능,도키리,몰래카메라,범인찾기,멘붕|예능 쇼츠|갑자기 머리 위로 떨어지는 양동이! 당황해서 주위를 둘러보지만 눈앞에 범인은커녕 수상한 흔적조차 없다?! 완벽하게 계산된 동선과 ...|25.0|쇼츠/숏폼 후보
Siw7RmlxaFg|벤치프레스 고수 #예능 #쇼츠 #shorts #남순 #말왕 #벤치프레스 #운동|Aivsmr|https://www.youtube.com/watch?v=Siw7RmlxaFg|2026-07-31|2026-07-30||예능,쇼츠,벤치프레스,고수,shorts,남순,말왕,운동,Aivsmr|예능 쇼츠|벤치프레스 #예능 #쇼츠 #shorts #남순 #말왕 #운동 #벤치프레스.|32.0|쇼츠/숏폼 후보
3DrpTvluGHw|완벽한 시나리오의 치명적 결함 #예능|60분의1분|https://www.youtube.com/watch?v=3DrpTvluGHw|2026-07-31|2026-07-31|완벽한 시나리오의 치명적 결함 #예능|예능,완벽한,시나리오의,치명적,결함,60분의1분,shorts,예능하이라이트,웃긴영상,유머|예능 하이라이트|완벽한 시나리오의 치명적 결함 #shorts #예능하이라이트 #웃긴영상 #예능 #유머.|32.0|쇼츠/숏폼 후보
FSK3803RwLk|🔴외노자 라이브 방송 #소개팅#shorts#데이트#나는솔로#예능#코미디 #돌싱 #AI #하이라이트#쇼츠#LIVE#실시간#호프#유니버스레이블#YM상사 #광우상사 #윤공주 #철구2번방|Chiến Vũ|https://www.youtube.com/watch?v=FSK3803RwLk|2026-07-31|2026-07-31||예능,쇼츠,외노자,라이브,방송,소개팅,shorts,데이트,나는솔로,코미디,돌싱,AI,LIVE,실시간,호프,유니버스레이블|예능 하이라이트|Hoş geldiniz! Slot Canlı Yayın, Canlı Slot Oyunları yayınımıza hoş geldiniz! Gökben Duman Online casino'ların dünyasında ...|334.0|일반 영상
Wr_AIrY-XZU|남자들이 변기에서 소변소리 안나게 하는 방법 #예능|1분 예능핑|https://www.youtube.com/watch?v=Wr_AIrY-XZU|2026-07-31|2026-07-30|남자들이 변기에서 소변소리 안나게 하는 방법 #예능|예능,클립,몰아보기,남자들이,변기에서,소변소리,안나게,하는,방법,1분,예능핑,예능에서,진짜,터지는,순간만,골라|예능 하이라이트|예능에서 진짜 터지는 순간만 골라 1분으로 딱 압축했어요. 레전드 리액션, 드립, 표정까지 빠르게 몰아보기로 보여드려요. 지루한 구간 ...|51.0|쇼츠/숏폼 후보
t7DZLa3wra4|오돌뼈 라이브 방송#소개팅 #shorts #데이트 #나는솔로 #예능 #코미디 #돌싱 #AI #하이라이트 #쇼츠 #LIVE #실시간 #호프 #유니버스레이블 #YM상사 #광우상사|huyenthamka|https://www.youtube.com/watch?v=t7DZLa3wra4|2026-07-31|2026-07-30||예능,쇼츠,오돌뼈,라이브,방송,소개팅,shorts,데이트,나는솔로,코미디,돌싱,AI,LIVE,실시간,호프,유니버스레이블|예능 하이라이트|Hoş geldiniz! Slot Canlı Yayın, Canlı Slot Oyunları yayınımıza hoş geldiniz! Gökben Duman Online casino'ların dünyasında ...|531.0|일반 영상
FaXsG2s5j0w|오돌뼈 라이브 방송#소개팅 #shorts #데이트 #나는솔로 #예능 #코미디 #돌싱 #AI #하이라이트 #쇼츠 #LIVE #실시간 #호프 #유니버스레이블 #YM상사 #광우상사|huyenthamka|https://www.youtube.com/watch?v=FaXsG2s5j0w|2026-07-31|2026-07-30||예능,쇼츠,오돌뼈,라이브,방송,소개팅,shorts,데이트,나는솔로,코미디,돌싱,AI,LIVE,실시간,호프,유니버스레이블|예능 하이라이트|Hoş geldiniz! Slot Canlı Yayın, Canlı Slot Oyunları yayınımıza hoş geldiniz! Gökben Duman Online casino'ların dünyasında ...|203.0|일반 영상
vHpEBqHnojY|🔴외노자 라이브 방송 #소개팅#shorts#데이트#나는솔로 #예능 #코미디 #돌싱 #AI #하이라이트 #쇼츠#LIVE#실시간#호프#유니버스레이블#YM상사 #광우상사 #윤공주 #철구|MaiLinh 4i9d1c2smm|https://www.youtube.com/watch?v=vHpEBqHnojY|2026-07-31|2026-07-30||예능,쇼츠,외노자,라이브,방송,소개팅,shorts,데이트,나는솔로,코미디,돌싱,AI,LIVE,실시간,호프,유니버스레이블|예능 하이라이트|Hoş geldiniz! Slot Canlı Yayın, Canlı Slot Oyunları yayınımıza hoş geldiniz! Gökben Duman Online casino'ların dünyasında ...|920.0|일반 영상
_-v-l-EeAJg|미나미 승부욕 건드린 메이 한마디#Shorts #집대성 #미나미 #메이 #승부욕 #아이돌예능#리센느|클립잼스|https://www.youtube.com/watch?v=_-v-l-EeAJg|2026-07-31|2026-07-25||예능,클립,아이돌,미나미,승부욕,건드린,메이,한마디,Shorts,집대성,아이돌예능,리센느,클립잼스,멤버,한마디에,제대로|아이돌 예능 클립|멤버 한마디에 승부욕 제대로 불타오른 미나미?! 웃음기 싹 빼고 진지해진 모습부터 은근한 신경전까지 완벽 폭발! 출처 : 집대성.|26.0|쇼츠/숏폼 후보
B9Iqc2uipj8|첫눈에 반한 순간이 전국민에게 생중계된 배우|숏츠둥당딘|https://www.youtube.com/watch?v=B9Iqc2uipj8|2026-07-31|2026-07-30|첫눈에 반한 순간이 전국민에게 생중계된 배우|쇼츠,배우,인터뷰,첫눈에,반한,순간이,전국민에게,생중계된,숏츠둥당딘,소지섭,조은정,소지섭결혼,조은정아나운서,러브스토리,연예인,연예계|배우 인터뷰|소지섭 #조은정 #소지섭결혼 #조은정아나운서 #러브스토리 #연예인 #연예계 #인터뷰 #지금만나러갑니다 #손예진 #쇼츠 #shorts ...|41.0|쇼츠/숏폼 후보
7a4vkDAYmo8|포토리딩, 어떻게 배우나요? │ 포토리딩 창시자 인터뷰 EP. 7|"폴리매스K | LSC 공인 포토리딩 지도자"|https://www.youtube.com/watch?v=7a4vkDAYmo8|2026-07-31|2026-07-30||배우,인터뷰,포토리딩,어떻게,배우나요,창시자,EP,폴리매스K,LSC,공인,지도자,포토리딩을,배우고,싶은데,어디서부터,시작해야|배우 인터뷰|포토리딩을 배우고 싶은데, 어디서부터 시작해야 할까요? 책도 있고, 온라인 강의도 있고, 세미나 및 부트캠프도 있습니다. 포토리딩 ...|240.0|일반 영상
BvvvZI-ADU8|코믹스마 하지호 배우의 인터뷰|36씬 스튜디오|https://www.youtube.com/watch?v=BvvvZI-ADU8|2026-07-31|2026-07-30|코믹스마 하지호 배우의 인터뷰|영화,배우,인터뷰,코믹스마,하지호,배우의,36씬,스튜디오,여자배우,영화배우,신인배우|배우 인터뷰|여자배우 #영화배우 #신인배우 #인터뷰 #배우.|41.0|쇼츠/숏폼 후보
xznuE3AFFLw|연기력만 보는 줄 알았는데… 4050이 뽑은 인성 갑 배우 TOP5|왜몰랑|https://www.youtube.com/watch?v=xznuE3AFFLw|2026-07-31|2026-07-30|연기력만 보는 줄 알았는데|배우,인터뷰,연기력만,보는,알았는데,4050이,뽑은,인성,TOP5,왜몰랑,뛰어난,실제,현장에서는,스태프와,동료,배우들에게|배우 인터뷰|연기력만 뛰어난 줄 알았는데, 실제 현장에서는 스태프와 동료 배우들에게 더 큰 감동을 줬던 배우들의 미담을 소개합니다. 이번 순위 ...|60.0|쇼츠/숏폼 후보
fTYj4nC7GEQ|오늘의 한아빈 EP 01｜사투리 #다큐멘터리 #배우 #사투리 #인터뷰|디카페인 다큐멘터리(Decaffeine Documentary)|https://www.youtube.com/watch?v=fTYj4nC7GEQ|2026-07-31|2026-07-30||배우,인터뷰,EP,01,사투리,다큐멘터리,디카페인,Decaffeine,Documentary|배우 인터뷰||20.0|쇼츠/숏폼 후보
aXCdxIML3XY|영화 찍다가 진짜 사랑에 빠져버린 배우|딱한입|https://www.youtube.com/watch?v=aXCdxIML3XY|2026-07-31|2026-07-30|영화 찍다가 진짜 사랑에 빠져버린 배우|영화,배우,인터뷰,찍다가,진짜,사랑에,빠져버린,딱한입,공식석상에,나타났다,하면,유독,서로를,보며,미소가,떠나지|배우 인터뷰|공식석상에 나타났다 하면 유독 서로를 보며 미소가 떠나지 않았던 현빈 ♥ 손예진 커플! 인터뷰 현장에서 눈만 맞추면 웃음이 터지 ...|25.0|쇼츠/숏폼 후보
Z_1S6t38Cxg|🎙️ [관객 인터뷰] 쏠티와 함께 Begins｜엄마가 된 소녀의 ‘두 번째 첫 만남’|샬롬노래선교단 Official|https://www.youtube.com/watch?v=Z_1S6t38Cxg|2026-07-31|2026-07-30|관객 인터뷰|배우,인터뷰,관객,쏠티와,함께,Begins,엄마가,소녀의,번째,만남,샬롬노래선교단,2026년,7월,뮤지컬,오랜만에,다시|배우 인터뷰|2026년 7월, 뮤지컬 '쏠티와 함께'를 오랜만에 다시 찾아주신 관객분의 이야기입니다. 소녀시절 처음 만나 이제는 엄마가 되어 아이와 ...|35.0|쇼츠/숏폼 후보
sPqymLzmkYM|미모에 영화배우맛집인터뷰? #기장교리 소돼지식당#|투덜이빙고|https://www.youtube.com/watch?v=sPqymLzmkYM|2026-07-31|2026-07-29|미모에 영화배우맛집인터뷰? #기장교리 소돼지식당|영화,배우,인터뷰,미모에,영화배우맛집인터뷰,기장교리,소돼지식당,투덜이빙고|배우 인터뷰||56.0|쇼츠/숏폼 후보
p4xmVsOeVp8|넷플릭스 1위 동궁 , 왜 이 드라마 터졌을까?｜리뷰 분석|윤치상의 편집실|https://www.youtube.com/watch?v=p4xmVsOeVp8|2026-07-31|2026-07-30|넷플릭스 1위 동궁 , 왜 이 드라마 터졌을까?｜|드라마,넷플릭스,공개,리뷰,1위,동궁,터졌을까,분석,윤치상의,편집실,어디서,같은데,이렇게,계속,보게,될까요|넷플릭스 한국 드라마 리뷰|동궁, 어디서 다 본 것 같은데 왜 이렇게 계속 보게 될까요? 기시감이 드는 설정과 익숙한 이야기. 그런데도 공개 직후 국내 1위, 글로벌 ...|409.0|일반 영상
L78g2pW_jMY|한 여름에 제격인 삿포로의 첫사랑 이야기_ 퍼스트 러브 하츠코이 #드라마cut #기억해줘이드라마 #일드추천 #우타다히카루 #드라마리뷰|드라마 컷(Drama Cut)|https://www.youtube.com/watch?v=L78g2pW_jMY|2026-07-31|2026-07-30||드라마,넷플릭스,리뷰,로맨스,배우,명장면,여름에,제격인,삿포로의,첫사랑,이야기,퍼스트,러브,하츠코이,드라마cut,기억해줘이드라마|넷플릭스 한국 드라마 리뷰|당신의 가장 뜨거웠던 시절의 '나 자신'은 지금, 어디에 있나요? 삼류 신파로 흐를 뻔했던 로맨스물의 단골 클리셰들을 가장 세련된 ...|61.0|일반 영상
V7MheadLhlI|[드라마 리뷰] 넷플릭스 드라마 [멋진 신세계] 14회 14화 줄거리 후기 결말해석 완성된 멋진 신세계!|잡다함 마스터 리오|https://www.youtube.com/watch?v=V7MheadLhlI|2026-07-31|2026-07-28|드라마|드라마,넷플릭스,리뷰,해석,결말,멋진,신세계,14회,14화,줄거리,후기,결말해석,완성된,잡다함,마스터,리오|넷플릭스 한국 드라마 리뷰|이번 영상은 넷플릭스를 통해 볼 수 있는 드라마 [멋진 신세계] 14화의 줄거리와 결말 해석을 담은 영상입니다. 음성에만 AI를 활용 ...|378.0|일반 영상
HiMPAyuPLcM|죽어야 갈수있는 귀의 세계로 악귀잡으러 가는 구천#동궁|버라이어티TV|https://www.youtube.com/watch?v=HiMPAyuPLcM|2026-07-31|2026-07-28|죽어야 갈수있는 귀의 세계로 악귀잡으러 가는 구천#동궁|드라마,영화,넷플릭스,쇼츠,리뷰,죽어야,갈수있는,귀의,세계로,악귀잡으러,가는,구천,동궁,버라이어티TV,본편은,넷플릭스에서|넷플릭스 한국 드라마 리뷰|{동궁}} [본편은 넷플릭스에서~] 귀의 세계를 넘나드는 자 귀의 소리를 듣는 자 경계를 넘어 비밀을 파헤친다 귀(⻤)의 세계를 넘나드는 ...|58.0|쇼츠/숏폼 후보
eECxEGjnnms|《동궁》 꺼먹살이가 울라프보다 특별한 이유|파랑여우|https://www.youtube.com/watch?v=eECxEGjnnms|2026-07-31|2026-07-27|동궁|드라마,넷플릭스,리뷰,출연,오컬트,동궁,꺼먹살이가,울라프보다,특별한,이유,파랑여우,TheEastPalace,동궁출연진,남주혁,노윤서,조승우|넷플릭스 한국 드라마 리뷰|동궁 #TheEastPalace #동궁출연진 #남주혁 #노윤서 #조승우 #곽동연 #장영남 #꺼먹살이 #넷플릭스 #넷플릭스동궁 #오컬트사극 ...|570.0|일반 영상
J4PW9hnfRjM|동궁 조승우vs곽동연 연기대결#동궁 #드라마추천 #드라마리뷰 #TheEastPalace #넷플릭스|컷드|https://www.youtube.com/watch?v=J4PW9hnfRjM|2026-07-31|2026-07-27|동궁 조승우vs곽동연 연기대결#동궁 #드라마추천 #드라마|드라마,넷플릭스,리뷰,동궁,조승우vs곽동연,연기대결,드라마추천,드라마리뷰,TheEastPalace,컷드,영상은,일부,장면을,리뷰한,영상입니다,본편은|넷플릭스 한국 드라마 리뷰|본 영상은 넷플릭스 드라마 《동궁》의 일부 장면을 리뷰한 영상입니다. 본편은 넷플릭스에서 시청해 주시기 바랍니다! #동궁드라마 ...|36.0|쇼츠/숏폼 후보
vbe09_s015E|동궁 🎬결말. 세자 악귀의 종말 #동궁 #넷플릭스동궁 #남주혁 #노윤서 #조승우 #동궁리뷰 #넷플릭스드라마 #오컬트사극 #한국드라마리뷰|뷰아이|https://www.youtube.com/watch?v=vbe09_s015E|2026-07-31|2026-07-27|동궁 🎬|드라마,영화,넷플릭스,리뷰,결말,오컬트,동궁,세자,악귀의,종말,넷플릭스동궁,남주혁,노윤서,조승우,동궁리뷰,넷플릭스드라마|넷플릭스 한국 드라마 리뷰|동궁 세자 귀신이 역병귀들을 삼켜 궁은 아수라장이 되고, 구천은 생강을 지키기 위해 태초의 귀매와 거래해 세자 악귀와 결전을 ...|604.0|일반 영상
hZ8nHkxEDwY|"아... 거지가 되...★ | [왕자와 거지] 2회 예고편 | 디즈니+"|Disney Plus Korea 디즈니 플러스 코리아|https://www.youtube.com/watch?v=hZ8nHkxEDwY|2026-07-31|2026-07-27|왕자와 거지|디즈니플러스,거지가,왕자와,거지,2회,디즈니,Disney,Plus,플러스,이렇게,순간에,있다고,아아,평생,왕자이고,싶어라|디즈니플러스 코리아 예고편|"이렇게 한 순간에 거지가 될 수 있다고? ""몰. 랐. 어"" 아아 평생 왕자이고 싶어라... 이특 · 신동 · 던 · 쟈니 · 김요한 · 지성 [왕자와 ..."|45.0|쇼츠/숏폼 후보
qwRkEI8PP4k|캠프 락 시즌 3｜메인 예고편｜디즈니+|Disney Plus Korea 디즈니 플러스 코리아|https://www.youtube.com/watch?v=qwRkEI8PP4k|2026-07-31|2026-07-27|캠프 락 시즌 3｜메인|디즈니플러스,공개,캠프,시즌,메인,디즈니,Disney,Plus,플러스,번의,무대를,위해,쏟아부을,모든,열정,가장|디즈니플러스 코리아 예고편|단 한 번의 무대를 위해 쏟아부을 모든 열정 가장 뜨거운 청춘들의 꿈 이야기 [캠프 락 3] 8월 14일 단독 공개 #캠프락 #CampRock ...|133.0|일반 영상
rZ5CyOvhseg|다 늙은 조직보스의 비밀스러운 딸내미 #메이드인코리아 #디즈니플러스 #원지안 #현빈 #드라마명장면 #드라마해설|김숏숏|https://www.youtube.com/watch?v=rZ5CyOvhseg|2026-07-31|2026-07-24||드라마,영화,OTT,넷플릭스,디즈니플러스,명장면,늙은,조직보스의,비밀스러운,딸내미,메이드인코리아,원지안,현빈,드라마명장면,드라마해설,김숏숏|디즈니플러스 코리아 예고편|[줄거리] 격동과 혼란의 시기였던 1970년대 대한민국을 배경으로 부와 권력의 최정점에 오르려는 야망을 가진 사내와 그를 막기 위해 ...|49.0|쇼츠/숏폼 후보
